name,label,codesystem,code,ontologyTermURI,isDuplicate
ORDO_33577,Nodular non-suppurative panniculitis,Orphanet,ORDO_33577,http://www.orpha.net/ORDO/Orphanet_33577,0
ORDO_3360,OBSOLETE: Trichodermal syndrome-intellectual disability syndrome,Orphanet,ORDO_3360,http://www.orpha.net/ORDO/Orphanet_3360,0
ORDO_3361,Trichodysplasia-xeroderma syndrome,Orphanet,ORDO_3361,http://www.orpha.net/ORDO/Orphanet_3361,0
ORDO_3362,OBSOLETE: Trichomegaly-cataract-hereditary spherocytosis syndrome,Orphanet,ORDO_3362,http://www.orpha.net/ORDO/Orphanet_3362,0
ORDO_3363,Trichomegaly-retina pigmentary degeneration-dwarfism syndrome,Orphanet,ORDO_3363,http://www.orpha.net/ORDO/Orphanet_3363,0
ORDO_3365,Trigonocephaly-broad thumbs syndrome,Orphanet,ORDO_3365,http://www.orpha.net/ORDO/Orphanet_3365,0
ORDO_3366,Isolated trigonocephaly,Orphanet,ORDO_3366,http://www.orpha.net/ORDO/Orphanet_3366,0
ORDO_3368,Trigonocephaly-bifid nose-acral anomalies syndrome,Orphanet,ORDO_3368,http://www.orpha.net/ORDO/Orphanet_3368,0
ORDO_3369,Trigonocephaly-short stature-developmental delay syndrome,Orphanet,ORDO_3369,http://www.orpha.net/ORDO/Orphanet_3369,0
ORDO_337,Fibrodysplasia ossificans progressiva,Orphanet,ORDO_337,http://www.orpha.net/ORDO/Orphanet_337,0
ORDO_3374,Triopia,Orphanet,ORDO_3374,http://www.orpha.net/ORDO/Orphanet_3374,0
ORDO_3375,Trisomy X,Orphanet,ORDO_3375,http://www.orpha.net/ORDO/Orphanet_3375,0
ORDO_3376,Triploidy,Orphanet,ORDO_3376,http://www.orpha.net/ORDO/Orphanet_3376,0
ORDO_3377,Trismus-pseudocamptodactyly syndrome,Orphanet,ORDO_3377,http://www.orpha.net/ORDO/Orphanet_3377,0
ORDO_3378,Trisomy 13,Orphanet,ORDO_3378,http://www.orpha.net/ORDO/Orphanet_3378,0
ORDO_3379,Distal trisomy 17q,Orphanet,ORDO_3379,http://www.orpha.net/ORDO/Orphanet_3379,0
ORDO_338,Familial multiple fibrofolliculoma,Orphanet,ORDO_338,http://www.orpha.net/ORDO/Orphanet_338,0
ORDO_3380,Trisomy 18,Orphanet,ORDO_3380,http://www.orpha.net/ORDO/Orphanet_3380,0
ORDO_3383,Humerus trochlea aplasia,Orphanet,ORDO_3383,http://www.orpha.net/ORDO/Orphanet_3383,0
ORDO_3384,Truncus arteriosus,Orphanet,ORDO_3384,http://www.orpha.net/ORDO/Orphanet_3384,0
ORDO_3385,African trypanosomiasis,Orphanet,ORDO_3385,http://www.orpha.net/ORDO/Orphanet_3385,0
ORDO_3386,American trypanosomiasis,Orphanet,ORDO_3386,http://www.orpha.net/ORDO/Orphanet_3386,0
ORDO_3387,Isolated anterior cervical hypertrichosis,Orphanet,ORDO_3387,http://www.orpha.net/ORDO/Orphanet_3387,0
ORDO_3388,Neural tube defect,Orphanet,ORDO_3388,http://www.orpha.net/ORDO/Orphanet_3388,0
ORDO_3389,Tuberculosis,Orphanet,ORDO_3389,http://www.orpha.net/ORDO/Orphanet_3389,0
ORDO_3390,Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome,Orphanet,ORDO_3390,http://www.orpha.net/ORDO/Orphanet_3390,0
ORDO_3391,Odonto-onycho-hypohidrotic dysplasia-midline scalp defects syndrome,Orphanet,ORDO_3391,http://www.orpha.net/ORDO/Orphanet_3391,0
ORDO_3392,Tularemia,Orphanet,ORDO_3392,http://www.orpha.net/ORDO/Orphanet_3392,0
ORDO_3394,Soft tissue sarcoma,Orphanet,ORDO_3394,http://www.orpha.net/ORDO/Orphanet_3394,0
ORDO_3398,Thymic epithelial neoplasm,Orphanet,ORDO_3398,http://www.orpha.net/ORDO/Orphanet_3398,0
ORDO_3399,Germ cell tumor,Orphanet,ORDO_3399,http://www.orpha.net/ORDO/Orphanet_3399,0
ORDO_34,Pipecolic acidemia,Orphanet,ORDO_34,http://www.orpha.net/ORDO/Orphanet_34,0
ORDO_340,Hemorrhagic fever-renal syndrome,Orphanet,ORDO_340,http://www.orpha.net/ORDO/Orphanet_340,0
ORDO_3400,Aorto-ventricular tunnel,Orphanet,ORDO_3400,http://www.orpha.net/ORDO/Orphanet_3400,0
ORDO_3402,Transient tyrosinemia of the newborn,Orphanet,ORDO_3402,http://www.orpha.net/ORDO/Orphanet_3402,0
ORDO_3403,Uhl anomaly,Orphanet,ORDO_3403,http://www.orpha.net/ORDO/Orphanet_3403,0
ORDO_3404,Ulbright-Hodes syndrome,Orphanet,ORDO_3404,http://www.orpha.net/ORDO/Orphanet_3404,0
ORDO_3405,Umbilical cord ulceration-intestinal atresia syndrome,Orphanet,ORDO_3405,http://www.orpha.net/ORDO/Orphanet_3405,0
ORDO_3406,Ulerythema ophryogenesis,Orphanet,ORDO_3406,http://www.orpha.net/ORDO/Orphanet_3406,0
ORDO_3408,Upington disease,Orphanet,ORDO_3408,http://www.orpha.net/ORDO/Orphanet_3408,0
ORDO_3409,Urban-Rogers-Meyer syndrome,Orphanet,ORDO_3409,http://www.orpha.net/ORDO/Orphanet_3409,0
ORDO_341,Viral hemorrhagic fever,Orphanet,ORDO_341,http://www.orpha.net/ORDO/Orphanet_341,0
ORDO_3411,Double uterus-hemivagina-renal agenesis syndrome,Orphanet,ORDO_3411,http://www.orpha.net/ORDO/Orphanet_3411,0
ORDO_3412,VACTERL with hydrocephalus,Orphanet,ORDO_3412,http://www.orpha.net/ORDO/Orphanet_3412,0
ORDO_34149,Autosomal dominant tubulointerstitial kidney disease,Orphanet,ORDO_34149,http://www.orpha.net/ORDO/Orphanet_34149,0
ORDO_3416,Hyperostosis corticalis generalisata,Orphanet,ORDO_3416,http://www.orpha.net/ORDO/Orphanet_3416,0
ORDO_3417,Van den Bosch syndrome,Orphanet,ORDO_3417,http://www.orpha.net/ORDO/Orphanet_3417,0
ORDO_3419,OBSOLETE: Van Regemorter-Pierquin-Vamos syndrome,Orphanet,ORDO_3419,http://www.orpha.net/ORDO/Orphanet_3419,0
ORDO_342,Familial Mediterranean fever,Orphanet,ORDO_342,http://www.orpha.net/ORDO/Orphanet_342,0
ORDO_3421,Cerebroretinal vasculopathy,Orphanet,ORDO_3421,http://www.orpha.net/ORDO/Orphanet_3421,0
ORDO_34217,Naxos disease,Orphanet,ORDO_34217,http://www.orpha.net/ORDO/Orphanet_34217,0
ORDO_3423,Vasquez-Hurst-Sotos syndrome,Orphanet,ORDO_3423,http://www.orpha.net/ORDO/Orphanet_3423,0
ORDO_3424,Velo-facial-skeletal syndrome,Orphanet,ORDO_3424,http://www.orpha.net/ORDO/Orphanet_3424,0
ORDO_3426,Double outlet right ventricle,Orphanet,ORDO_3426,http://www.orpha.net/ORDO/Orphanet_3426,0
ORDO_3427,Double outlet left ventricle,Orphanet,ORDO_3427,http://www.orpha.net/ORDO/Orphanet_3427,0
ORDO_3429,Verloove Vanhorick-Brubakk syndrome,Orphanet,ORDO_3429,http://www.orpha.net/ORDO/Orphanet_3429,0
ORDO_343,Hyperimmunoglobulinemia D with periodic fever,Orphanet,ORDO_343,http://www.orpha.net/ORDO/Orphanet_343,0
ORDO_3433,Microcephaly-brachydactyly-kyphoscoliosis syndrome,Orphanet,ORDO_3433,http://www.orpha.net/ORDO/Orphanet_3433,0
ORDO_3434,MMEP syndrome,Orphanet,ORDO_3434,http://www.orpha.net/ORDO/Orphanet_3434,0
ORDO_3437,Vogt-Koyanagi-Harada disease,Orphanet,ORDO_3437,http://www.orpha.net/ORDO/Orphanet_3437,0
ORDO_3438,Biliary tract malformation-renal failure syndrome,Orphanet,ORDO_3438,http://www.orpha.net/ORDO/Orphanet_3438,0
ORDO_3439,Von Voss-Cherstvoy syndrome,Orphanet,ORDO_3439,http://www.orpha.net/ORDO/Orphanet_3439,0
ORDO_344,Arbovirus fever,Orphanet,ORDO_344,http://www.orpha.net/ORDO/Orphanet_344,0
ORDO_3440,Waardenburg syndrome,Orphanet,ORDO_3440,http://www.orpha.net/ORDO/Orphanet_3440,0
ORDO_3444,Watson syndrome,Orphanet,ORDO_3444,http://www.orpha.net/ORDO/Orphanet_3444,0
ORDO_3446,Weaver-like syndrome,Orphanet,ORDO_3446,http://www.orpha.net/ORDO/Orphanet_3446,0
ORDO_3447,Weaver syndrome,Orphanet,ORDO_3447,http://www.orpha.net/ORDO/Orphanet_3447,0
ORDO_3448,Weaver-Williams syndrome,Orphanet,ORDO_3448,http://www.orpha.net/ORDO/Orphanet_3448,0
ORDO_3449,Weill-Marchesani syndrome,Orphanet,ORDO_3449,http://www.orpha.net/ORDO/Orphanet_3449,0
ORDO_345,Dissecting cellulitis of the scalp,Orphanet,ORDO_345,http://www.orpha.net/ORDO/Orphanet_345,0
ORDO_3450,Weissenbacher- Zweymuller syndrome,Orphanet,ORDO_3450,http://www.orpha.net/ORDO/Orphanet_3450,0
ORDO_3451,West syndrome,Orphanet,ORDO_3451,http://www.orpha.net/ORDO/Orphanet_3451,0
ORDO_34514,Autosomal recessive limb-girdle muscular dystrophy type 2G,Orphanet,ORDO_34514,http://www.orpha.net/ORDO/Orphanet_34514,0
ORDO_34515,Autosomal recessive limb-girdle muscular dystrophy type 2I,Orphanet,ORDO_34515,http://www.orpha.net/ORDO/Orphanet_34515,0
ORDO_34516,Autosomal dominant limb-girdle muscular dystrophy type 1D,Orphanet,ORDO_34516,http://www.orpha.net/ORDO/Orphanet_34516,0
ORDO_34517,Autosomal dominant limb-girdle muscular dystrophy type 1E,Orphanet,ORDO_34517,http://www.orpha.net/ORDO/Orphanet_34517,0
ORDO_3452,Whipple disease,Orphanet,ORDO_3452,http://www.orpha.net/ORDO/Orphanet_3452,0
ORDO_34520,Congenital muscular dystrophy with integrin alpha-7 deficiency,Orphanet,ORDO_34520,http://www.orpha.net/ORDO/Orphanet_34520,0
ORDO_34521,Distal myopathy with early respiratory muscle involvement,Orphanet,ORDO_34521,http://www.orpha.net/ORDO/Orphanet_34521,0
ORDO_34526,Genetic primary hypomagnesemia,Orphanet,ORDO_34526,http://www.orpha.net/ORDO/Orphanet_34526,0
ORDO_34527,Familial primary hypomagnesemia with normocalciuria and normocalcemia,Orphanet,ORDO_34527,http://www.orpha.net/ORDO/Orphanet_34527,0
ORDO_34528,Autosomal dominant primary hypomagnesemia with hypocalciuria,Orphanet,ORDO_34528,http://www.orpha.net/ORDO/Orphanet_34528,0
ORDO_3453,Autoimmune polyendocrinopathy type 1,Orphanet,ORDO_3453,http://www.orpha.net/ORDO/Orphanet_3453,0
ORDO_34533,Corneal dystrophy,Orphanet,ORDO_34533,http://www.orpha.net/ORDO/Orphanet_34533,0
ORDO_3454,Intellectual disability-developmental delay-contractures syndrome,Orphanet,ORDO_3454,http://www.orpha.net/ORDO/Orphanet_3454,0
ORDO_3455,Wiedemann-Rautenstrauch syndrome,Orphanet,ORDO_3455,http://www.orpha.net/ORDO/Orphanet_3455,0
ORDO_3456,Wildervanck syndrome,Orphanet,ORDO_3456,http://www.orpha.net/ORDO/Orphanet_3456,0
ORDO_34587,Glycogen storage disease due to LAMP-2 deficiency,Orphanet,ORDO_34587,http://www.orpha.net/ORDO/Orphanet_34587,0
ORDO_3459,Wilson-Turner syndrome,Orphanet,ORDO_3459,http://www.orpha.net/ORDO/Orphanet_3459,0
ORDO_34592,Immunodeficiency by defective expression of MHC class I,Orphanet,ORDO_34592,http://www.orpha.net/ORDO/Orphanet_34592,0
ORDO_346,"Quinquaud's folliculitis decalvans",Orphanet,ORDO_346,http://www.orpha.net/ORDO/Orphanet_346,0
ORDO_3460,Torg-Winchester syndrome,Orphanet,ORDO_3460,http://www.orpha.net/ORDO/Orphanet_3460,0
ORDO_3463,Wolfram syndrome,Orphanet,ORDO_3463,http://www.orpha.net/ORDO/Orphanet_3463,0
ORDO_3464,Woodhouse-Sakati syndrome,Orphanet,ORDO_3464,http://www.orpha.net/ORDO/Orphanet_3464,0
ORDO_3465,Worster-Drought syndrome,Orphanet,ORDO_3465,http://www.orpha.net/ORDO/Orphanet_3465,0
ORDO_3466,WT limb-blood syndrome,Orphanet,ORDO_3466,http://www.orpha.net/ORDO/Orphanet_3466,0
ORDO_3467,Hereditary xanthinuria,Orphanet,ORDO_3467,http://www.orpha.net/ORDO/Orphanet_3467,0
ORDO_3469,XK aprosencephaly syndrome,Orphanet,ORDO_3469,http://www.orpha.net/ORDO/Orphanet_3469,0
ORDO_347,Frasier syndrome,Orphanet,ORDO_347,http://www.orpha.net/ORDO/Orphanet_347,0
ORDO_3471,Young syndrome,Orphanet,ORDO_3471,http://www.orpha.net/ORDO/Orphanet_3471,0
ORDO_3472,Yunis-Varon syndrome,Orphanet,ORDO_3472,http://www.orpha.net/ORDO/Orphanet_3472,0
ORDO_3473,Zimmermann-Laband syndrome,Orphanet,ORDO_3473,http://www.orpha.net/ORDO/Orphanet_3473,0
ORDO_3474,CHIME syndrome,Orphanet,ORDO_3474,http://www.orpha.net/ORDO/Orphanet_3474,0
ORDO_348,"Fructose-1,6-bisphosphatase deficiency",Orphanet,ORDO_348,http://www.orpha.net/ORDO/Orphanet_348,0
ORDO_349,Fucosidosis,Orphanet,ORDO_349,http://www.orpha.net/ORDO/Orphanet_349,0
ORDO_35,Propionic acidemia,Orphanet,ORDO_35,http://www.orpha.net/ORDO/Orphanet_35,0
ORDO_35061,Idiopathic recurrent and disabling cutaneous herpes,Orphanet,ORDO_35061,http://www.orpha.net/ORDO/Orphanet_35061,0
ORDO_35062,Idiopathic disseminated cytomegalovirus infection,Orphanet,ORDO_35062,http://www.orpha.net/ORDO/Orphanet_35062,0
ORDO_35063,Fulminant viral hepatitis,Orphanet,ORDO_35063,http://www.orpha.net/ORDO/Orphanet_35063,0
ORDO_35064,OBSOLETE: Lethal idiopathic viral infection,Orphanet,ORDO_35064,http://www.orpha.net/ORDO/Orphanet_35064,0
ORDO_35065,OBSOLETE: Idiopathic severe pneumococcemia,Orphanet,ORDO_35065,http://www.orpha.net/ORDO/Orphanet_35065,0
ORDO_35069,Infantile neuroaxonal dystrophy,Orphanet,ORDO_35069,http://www.orpha.net/ORDO/Orphanet_35069,0
ORDO_35078,T-B+ severe combined immunodeficiency due to JAK3 deficiency,Orphanet,ORDO_35078,http://www.orpha.net/ORDO/Orphanet_35078,0
ORDO_35093,Isolated scaphocephaly,Orphanet,ORDO_35093,http://www.orpha.net/ORDO/Orphanet_35093,0
ORDO_35098,Isolated plagiocephaly,Orphanet,ORDO_35098,http://www.orpha.net/ORDO/Orphanet_35098,0
ORDO_35099,Isolated brachycephaly,Orphanet,ORDO_35099,http://www.orpha.net/ORDO/Orphanet_35099,0
ORDO_351,Galactosialidosis,Orphanet,ORDO_351,http://www.orpha.net/ORDO/Orphanet_351,0
ORDO_35107,Desmosterolosis,Orphanet,ORDO_35107,http://www.orpha.net/ORDO/Orphanet_35107,0
ORDO_35120,"Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency",Orphanet,ORDO_35120,http://www.orpha.net/ORDO/Orphanet_35120,0
ORDO_35121,Lysosomal acid phosphatase deficiency,Orphanet,ORDO_35121,http://www.orpha.net/ORDO/Orphanet_35121,0
ORDO_35122,Congenital sucrase-isomaltase deficiency,Orphanet,ORDO_35122,http://www.orpha.net/ORDO/Orphanet_35122,0
ORDO_35123,OBSOLETE: Short chain 3-hydroxyacyl-CoA dehydrogenase deficiency,Orphanet,ORDO_35123,http://www.orpha.net/ORDO/Orphanet_35123,0
ORDO_35125,Epidermal nevus syndrome,Orphanet,ORDO_35125,http://www.orpha.net/ORDO/Orphanet_35125,0
ORDO_35173,X-linked dominant chondrodysplasia punctata,Orphanet,ORDO_35173,http://www.orpha.net/ORDO/Orphanet_35173,0
ORDO_352,Galactosemia,Orphanet,ORDO_352,http://www.orpha.net/ORDO/Orphanet_352,0
ORDO_352217,phosphoinositide-3-kinase regulatory subunit 1,Orphanet,ORDO_352217,http://www.orpha.net/ORDO/Orphanet_352217,0
ORDO_352239,CCR4-NOT transcription complex subunit 3,Orphanet,ORDO_352239,http://www.orpha.net/ORDO/Orphanet_352239,0
ORDO_352298,OBSOLETE: Genetic muscular channelopathy,Orphanet,ORDO_352298,http://www.orpha.net/ORDO/Orphanet_352298,0
ORDO_352301,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis",Orphanet,ORDO_352301,http://www.orpha.net/ORDO/Orphanet_352301,0
ORDO_352306,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with central nervous system predominant involvement",Orphanet,ORDO_352306,http://www.orpha.net/ORDO/Orphanet_352306,0
ORDO_352309,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with peripheral nerves predominant involvement",Orphanet,ORDO_352309,http://www.orpha.net/ORDO/Orphanet_352309,0
ORDO_352312,"Disorder of phospholipids, sphingolipids and fatty acids biosynthesis with skeletal muscle predominant involvement",Orphanet,ORDO_352312,http://www.orpha.net/ORDO/Orphanet_352312,0
ORDO_352328,MEGDEL syndrome,Orphanet,ORDO_352328,http://www.orpha.net/ORDO/Orphanet_352328,0
ORDO_352333,Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome,Orphanet,ORDO_352333,http://www.orpha.net/ORDO/Orphanet_352333,0
ORDO_352403,Spectrin-associated autosomal recessive cerebellar ataxia,Orphanet,ORDO_352403,http://www.orpha.net/ORDO/Orphanet_352403,0
ORDO_352447,Progressive external ophthalmoplegia-myopathy-emaciation syndrome,Orphanet,ORDO_352447,http://www.orpha.net/ORDO/Orphanet_352447,0
ORDO_352456,Mitochondrial DNA maintenance syndrome,Orphanet,ORDO_352456,http://www.orpha.net/ORDO/Orphanet_352456,0
ORDO_352470,DNA2-related mitochondrial DNA deletion syndrome,Orphanet,ORDO_352470,http://www.orpha.net/ORDO/Orphanet_352470,0
ORDO_352479,Autosomal recessive limb-girdle muscular dystrophy type 2U,Orphanet,ORDO_352479,http://www.orpha.net/ORDO/Orphanet_352479,0
ORDO_352482,OBSOLETE: Autosomal recessive limb-girdle muscular dystrophy with cerebellar involvement,Orphanet,ORDO_352482,http://www.orpha.net/ORDO/Orphanet_352482,0
ORDO_352487,Digital anomalies-intellectual disability-short stature syndrome,Orphanet,ORDO_352487,http://www.orpha.net/ORDO/Orphanet_352487,0
ORDO_352490,Autism spectrum disorder due to AUTS2 deficiency,Orphanet,ORDO_352490,http://www.orpha.net/ORDO/Orphanet_352490,0
ORDO_352497,OBSOLETE: Juvenile parkinsonism with intellectual disability due to DNAJC6 deficiency,Orphanet,ORDO_352497,http://www.orpha.net/ORDO/Orphanet_352497,0
ORDO_352504,OBSOLETE: Levodopa-unresponsive juvenile parkinsonism,Orphanet,ORDO_352504,http://www.orpha.net/ORDO/Orphanet_352504,0
ORDO_352530,Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,Orphanet,ORDO_352530,http://www.orpha.net/ORDO/Orphanet_352530,0
ORDO_352540,Oncogenic osteomalacia,Orphanet,ORDO_352540,http://www.orpha.net/ORDO/Orphanet_352540,0
ORDO_352561,O-6-methylguanine-DNA methyltransferase,Orphanet,ORDO_352561,http://www.orpha.net/ORDO/Orphanet_352561,0
ORDO_352563,Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency,Orphanet,ORDO_352563,http://www.orpha.net/ORDO/Orphanet_352563,0
ORDO_352577,Severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome,Orphanet,ORDO_352577,http://www.orpha.net/ORDO/Orphanet_352577,0
ORDO_352582,Familial infantile myoclonic epilepsy,Orphanet,ORDO_352582,http://www.orpha.net/ORDO/Orphanet_352582,0
ORDO_352587,Focal epilepsy-intellectual disability-cerebro-cerebellar malformation,Orphanet,ORDO_352587,http://www.orpha.net/ORDO/Orphanet_352587,0
ORDO_352596,Progressive myoclonic epilepsy with dystonia,Orphanet,ORDO_352596,http://www.orpha.net/ORDO/Orphanet_352596,0
ORDO_352609,phosphorylase kinase catalytic subunit gamma 1,Orphanet,ORDO_352609,http://www.orpha.net/ORDO/Orphanet_352609,0
ORDO_352613,Male infertility due to NANOS1 mutation,Orphanet,ORDO_352613,http://www.orpha.net/ORDO/Orphanet_352613,0
ORDO_352629,16q24.1 microdeletion syndrome,Orphanet,ORDO_352629,http://www.orpha.net/ORDO/Orphanet_352629,0
ORDO_352636,Phalangeal microgeodic syndrome,Orphanet,ORDO_352636,http://www.orpha.net/ORDO/Orphanet_352636,0
ORDO_352641,Autosomal recessive cerebellar ataxia with late-onset spasticity,Orphanet,ORDO_352641,http://www.orpha.net/ORDO/Orphanet_352641,0
ORDO_352646,protein O-mannose kinase,Orphanet,ORDO_352646,http://www.orpha.net/ORDO/Orphanet_352646,0
ORDO_352649,Brain dopamine-serotonin vesicular transport disease,Orphanet,ORDO_352649,http://www.orpha.net/ORDO/Orphanet_352649,0
ORDO_352654,Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome,Orphanet,ORDO_352654,http://www.orpha.net/ORDO/Orphanet_352654,0
ORDO_352657,Hereditary benign intraepithelial dyskeratosis,Orphanet,ORDO_352657,http://www.orpha.net/ORDO/Orphanet_352657,0
ORDO_352662,Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome,Orphanet,ORDO_352662,http://www.orpha.net/ORDO/Orphanet_352662,0
ORDO_352665,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion,Orphanet,ORDO_352665,http://www.orpha.net/ORDO/Orphanet_352665,0
ORDO_352670,Autosomal dominant intermediate Charcot-Marie-Tooth disease type F,Orphanet,ORDO_352670,http://www.orpha.net/ORDO/Orphanet_352670,0
ORDO_352675,X-linked Charcot-Marie-Tooth disease type 6,Orphanet,ORDO_352675,http://www.orpha.net/ORDO/Orphanet_352675,0
ORDO_352682,Cobblestone lissencephaly without muscular or ocular involvement,Orphanet,ORDO_352682,http://www.orpha.net/ORDO/Orphanet_352682,0
ORDO_352687,Congenital muscular alpha-dystroglycanopathy with brain and eye anomalies,Orphanet,ORDO_352687,http://www.orpha.net/ORDO/Orphanet_352687,0
ORDO_352694,OBSOLETE: Cobblestone lissencephaly type A,Orphanet,ORDO_352694,http://www.orpha.net/ORDO/Orphanet_352694,0
ORDO_352699,OBSOLETE: Cobblestone lissencephaly type C,Orphanet,ORDO_352699,http://www.orpha.net/ORDO/Orphanet_352699,0
ORDO_352704,OBSOLETE: Cobblestone lissencephaly type B,Orphanet,ORDO_352704,http://www.orpha.net/ORDO/Orphanet_352704,0
ORDO_352709,CLN13 disease,Orphanet,ORDO_352709,http://www.orpha.net/ORDO/Orphanet_352709,0
ORDO_352712,Facial dysmorphism-immunodeficiency-livedo-short stature syndrome,Orphanet,ORDO_352712,http://www.orpha.net/ORDO/Orphanet_352712,0
ORDO_352718,Progressive retinal dystrophy due to retinol transport defect,Orphanet,ORDO_352718,http://www.orpha.net/ORDO/Orphanet_352718,0
ORDO_352723,Attenuated Chdiak-Higashi syndrome,Orphanet,ORDO_352723,http://www.orpha.net/ORDO/Orphanet_352723,0
ORDO_352728,Disorder of melanin metabolism,Orphanet,ORDO_352728,http://www.orpha.net/ORDO/Orphanet_352728,0
ORDO_352731,Oculocutaneous albinism type 1,Orphanet,ORDO_352731,http://www.orpha.net/ORDO/Orphanet_352731,0
ORDO_352734,Minimal pigment oculocutaneous albinism type 1,Orphanet,ORDO_352734,http://www.orpha.net/ORDO/Orphanet_352734,0
ORDO_352737,Temperature-sensitive oculocutaneous albinism type 1,Orphanet,ORDO_352737,http://www.orpha.net/ORDO/Orphanet_352737,0
ORDO_352740,Ocular albinism with congenital sensorineural deafness,Orphanet,ORDO_352740,http://www.orpha.net/ORDO/Orphanet_352740,0
ORDO_352745,Oculocutaneous albinism type 7,Orphanet,ORDO_352745,http://www.orpha.net/ORDO/Orphanet_352745,0
ORDO_352763,Scleredema,Orphanet,ORDO_352763,http://www.orpha.net/ORDO/Orphanet_352763,0
ORDO_353,Autosomal recessive limb-girdle muscular dystrophy type 2C,Orphanet,ORDO_353,http://www.orpha.net/ORDO/Orphanet_353,0
ORDO_353211,ANTXR cell adhesion molecule 1,Orphanet,ORDO_353211,http://www.orpha.net/ORDO/Orphanet_353211,0
ORDO_353217,Epileptic encephalopathy with global cerebral demyelination,Orphanet,ORDO_353217,http://www.orpha.net/ORDO/Orphanet_353217,0
ORDO_353220,Familial primary localized cutaneous amyloidosis,Orphanet,ORDO_353220,http://www.orpha.net/ORDO/Orphanet_353220,0
ORDO_353231,family with sequence similarity 13 member A,Orphanet,ORDO_353231,http://www.orpha.net/ORDO/Orphanet_353231,0
ORDO_353238,STN1 subunit of CST complex,Orphanet,ORDO_353238,http://www.orpha.net/ORDO/Orphanet_353238,0
ORDO_353241,ATPase phospholipid transporting 11A,Orphanet,ORDO_353241,http://www.orpha.net/ORDO/Orphanet_353241,0
ORDO_353250,dipeptidyl peptidase 9,Orphanet,ORDO_353250,http://www.orpha.net/ORDO/Orphanet_353250,0
ORDO_353253,Burning mouth syndrome,Orphanet,ORDO_353253,http://www.orpha.net/ORDO/Orphanet_353253,0
ORDO_353277,Rubinstein-Taybi syndrome due to CREBBP mutations,Orphanet,ORDO_353277,http://www.orpha.net/ORDO/Orphanet_353277,0
ORDO_353281,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion,Orphanet,ORDO_353281,http://www.orpha.net/ORDO/Orphanet_353281,0
ORDO_353284,Rubinstein-Taybi syndrome due to EP300 haploinsufficiency,Orphanet,ORDO_353284,http://www.orpha.net/ORDO/Orphanet_353284,0
ORDO_353298,Roifman syndrome,Orphanet,ORDO_353298,http://www.orpha.net/ORDO/Orphanet_353298,0
ORDO_353308,"Pyruvate carboxylase deficiency, infantile type",Orphanet,ORDO_353308,http://www.orpha.net/ORDO/Orphanet_353308,0
ORDO_353314,"Pyruvate carboxylase deficiency, severe neonatal type",Orphanet,ORDO_353314,http://www.orpha.net/ORDO/Orphanet_353314,0
ORDO_353320,"Pyruvate carboxylase deficiency, benign type",Orphanet,ORDO_353320,http://www.orpha.net/ORDO/Orphanet_353320,0
ORDO_353327,Congenital myasthenic syndromes with glycosylation defect,Orphanet,ORDO_353327,http://www.orpha.net/ORDO/Orphanet_353327,0
ORDO_353330,protection of telomeres 1,Orphanet,ORDO_353330,http://www.orpha.net/ORDO/Orphanet_353330,0
ORDO_353334,Congenital retinal arteriovenous communication,Orphanet,ORDO_353334,http://www.orpha.net/ORDO/Orphanet_353334,0
ORDO_353344,Idiopathic macular telangiectasia type 1,Orphanet,ORDO_353344,http://www.orpha.net/ORDO/Orphanet_353344,0
ORDO_353351,Idiopathic macular telangiectasia type 3,Orphanet,ORDO_353351,http://www.orpha.net/ORDO/Orphanet_353351,0
ORDO_353356,Vasoproliferative tumor of the retina,Orphanet,ORDO_353356,http://www.orpha.net/ORDO/Orphanet_353356,0
ORDO_353369,STAM binding protein,Orphanet,ORDO_353369,http://www.orpha.net/ORDO/Orphanet_353369,0
ORDO_353372,DEP domain containing 5,Orphanet,ORDO_353372,http://www.orpha.net/ORDO/Orphanet_353372,0
ORDO_353445,glypican 1,Orphanet,ORDO_353445,http://www.orpha.net/ORDO/Orphanet_353445,0
ORDO_353460,tetratricopeptide repeat domain 7A,Orphanet,ORDO_353460,http://www.orpha.net/ORDO/Orphanet_353460,0
ORDO_353497,G protein subunit alpha q,Orphanet,ORDO_353497,http://www.orpha.net/ORDO/Orphanet_353497,0
ORDO_353516,DNA topoisomerase II alpha,Orphanet,ORDO_353516,http://www.orpha.net/ORDO/Orphanet_353516,0
ORDO_353524,KIAA1549,Orphanet,ORDO_353524,http://www.orpha.net/ORDO/Orphanet_353524,0
